,Brand,Model,Version,Price,Modèle,Ville,Vendeur,Main,Kilométrage,Carburant,Transmision,Année de mise en circulation,1ère main,Dédouanée,Motorisation,Puissance fiscale,Puissance dynamique,Couleur extérieure,Etat du véhicule,Climatisation,Système audio,Vitres électriques,Sièges électriques,Ordinateur de bord,Start & Stop,Régulateur de vitesse,Allumage auto. des feux,Détecteur de pluie,Commandes au volant,Ecran tactile,Rétroviseurs électriques,Rétroviseurs rabattables électriquement,Ouverture auto. du coffre,Démarrage mains libres,Banquette arrière rabattable 1/3-2/3,Aide au stationnement,Caméra de recul,Bluetooth,Système de navigation,Jantes aluminium,Volant cuir,Sellerie,Vitres teintées,Feux de jour,Feux à LED,Phares Xénon,Barres de toit,Toit,Airbags,ABS,ESP,Aide au freinage d'urgence,Antipatinage,Antidémarrage électronique,Détecteur de sous-gonflage,Fermeture de portes en roulant,Aide au démarrage en cote,Système d'alerte de franchissement de ligne,Détecteur d'angle mort,Système d'alarme
56,MERCEDES,Classe C 2007,200 d,131.000 DH VENDUE,2007,Rabat,Particulier,Seconde,260.000 km,Diesel,Automatique,2007,non,oui,Diesel,9 cv,174 ch,Noir,Excellent,manuelle,"Radio, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,Arrière,non,oui,non,oui,oui,Similicuir,non,oui,non,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,non
57,MERCEDES,Classe B 2006,Autre version,85.000 DH VENDUE,2006,Casablanca,Particulier,Seconde,121.500 km,Essence,Manuelle,2006,non,non,Essence,9 cv,105 ch,Noir,Très bon,manuelle,"Radio, CD, MP3",Electrique AV/AR,non,non,non,non,non,non,oui,non,oui,non,non,non,non,non,non,oui,non,oui,non,Cuir / Tissu,non,oui,non,non,non,Rigide,oui,non,oui,non,non,non,oui,non,non,non,non,oui
58,MERCEDES,Classe C Coupé 2018,220 d DCT AMG line +,520.000 DH VENDUE,2018,Casablanca,Particulier,Seconde,51.200 km,Diesel,Automatique,2018,non,non,Diesel,9 cv,170 ch,Blanc,Comme neuve,auto. Bi-zone,"Radio CD, SD, USB",Electrique AV,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,Avant et Arrière,oui,oui,non,non,oui,Cuir,oui,oui,oui,non,non,Panoramique ouvrant,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui
59,MERCEDES,Classe E 2016,220 d Avantgarde,390.000 DH VENDUE,2016,Tanger,Particulier,Première,26.000 km,Diesel,Automatique,2016,oui,non,Diesel,8 cv,194 ch,Noir,Comme neuve,auto. Bi-zone,"Radio CD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,Avant et Arrière,oui,oui,non,non,oui,Cuir,oui,oui,oui,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui
60,MERCEDES,Classe C 1996,200 d,73.000 DH VENDUE,1996,Agadir,Particulier,Première,229.000 km,Diesel,Manuelle,1996,oui,non,Diesel,9 cv,200 ch,Autre couleur,Très bon,auto. Bi-zone,"Radio, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,non,oui,oui,oui,non,oui,oui,non,Arrière,oui,oui,non,non,oui,Similicuir,non,oui,non,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,non
61,MERCEDES,190 1993,2.0 D,45.000 DH VENDUE,1993,Meknès,Particulier,Seconde,440.000 km,Diesel,Automatique,1993,non,oui,Diesel,-,-,Autre couleur,Très bon,non,"Radio, CD, MP3",Electrique AV,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,Tissu,non,non,non,non,non,Ouvrant,oui,oui,non,non,non,non,non,non,non,non,non,oui
62,MERCEDES,190 1991,2.5 D,65.000 DH VENDUE,1991,Rabat,Particulier,Seconde,350.000 km,Diesel,Manuelle,1991,non,oui,Diesel,8 cv,-,Beige,Très bon,non,"Radio, USB, SD",Electrique AV,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Tissu,non,non,non,non,non,Rigide,non,non,non,non,non,oui,non,non,non,non,non,oui
63,MERCEDES,Classe C 2013,220 d,207.000 DH VENDUE,2013,Rabat,Particulier,Seconde,209.000 km,Diesel,Automatique,2013,non,non,Diesel,9 cv,170 ch,Noir,Comme neuve,auto. Bi-zone,"Radio, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,Arrière,oui,oui,oui,oui,oui,Cuir,oui,oui,oui,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,non
64,MERCEDES,Classe E 2013,250 CDI BlueEfficiency,250.000 DH VENDUE,2013,Kénitra,Particulier,Première,216.000 km,Diesel,Automatique,2013,oui,non,Diesel,8 cv,194 ch,Bleu foncé,Excellent,auto. Bi-zone,"Radio CD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,Avant et Arrière,oui,oui,non,oui,oui,Cuir,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui
65,MERCEDES,Classe C 2018,200 d,115.000 DH VENDUE,2018,Casablanca,Particulier,Seconde,235.000 km,Diesel,Automatique,2018,non,non,Diesel,8 cv,150 ch,Gris,Très bon,auto. Bi-zone,"Radio, USB",Electrique AV/AR,Conducteur et Passager,non,oui,oui,non,non,oui,non,oui,non,oui,oui,non,Arrière,non,oui,non,oui,oui,Tissu,non,oui,non,non,non,Rigide,oui,oui,oui,non,non,non,oui,non,oui,non,non,non
66,MERCEDES,Classe M 2007,320 CDI,120.000 DH VENDUE,2007,Casablanca,Particulier,Seconde,245.000 km,Diesel,Automatique,2007,non,oui,Diesel,12 cv,246 ch,Noir,Très bon,auto. Bi-zone,"Radio, CD, MP3",Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,non,Cuir,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui
67,MERCEDES,GLK 2011,200 CDI,190.000 DH VENDUE,2011,Agadir,Particulier,Seconde,130.000 km,Diesel,Manuelle,2011,non,non,Diesel,9 cv,150 ch,Blanc,Excellent,auto.,"Radio, CD, MP3",Electrique AV/AR,Conducteur et Passager,oui,oui,non,oui,non,oui,oui,non,non,non,non,non,non,non,oui,non,oui,non,Cuir,oui,oui,non,non,oui,Rigide,oui,oui,oui,non,oui,oui,oui,non,non,non,non,oui
68,MERCEDES,Classe C 2010,350 CDI Elegance,140.000 DH VENDUE,2010,Rabat,Particulier,Première,79.104 km,Diesel,Manuelle,2010,oui,non,Diesel,9 cv,231 ch,Noir,Très bon,non,"Radio, CD, USB",-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Cuir,non,non,non,non,non,Rigide,non,non,non,non,non,non,non,oui,non,non,non,non
69,MERCEDES,Classe E 2006,220 d DCT Avantgarde,124.000 DH VENDUE,2006,Rabat,Particulier,Seconde,245.000 km,Diesel,Manuelle,2006,non,non,Diesel,8 cv,194 ch,Bleu ciel,Très bon,auto. Bi-zone,"Radio, CD",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,Avant et Arrière,non,oui,non,non,oui,Cuir,oui,oui,oui,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui
70,MERCEDES,Classe C 2011,Autre version,100.000 DH VENDUE,2011,Casablanca,Particulier,Première,75.000 km,Diesel,Automatique,2011,oui,oui,Diesel,9 cv,-,Noir,Comme neuve,auto.,"Radio, CD, USB",Electrique AV,Conducteur,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,oui,oui,oui,oui,non,Cuir / Tissu,oui,oui,oui,oui,oui,Panoramique,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui
71,MERCEDES,Classe C 1998,Autre version,75.000 DH VENDUE,1998,Casablanca,Particulier,Seconde,500.000 km,Diesel,Automatique,1998,non,non,Diesel,-,-,Gris clair,Très bon,manuelle,"Radio, CD, MP3",Electrique AV,non,non,non,non,non,non,non,non,oui,non,oui,non,non,non,non,non,non,oui,non,Tissu,non,non,non,non,non,Rigide,oui,oui,non,oui,oui,non,non,non,non,non,non,non
72,MERCEDES,Classe C 1999,220 CDI,77.000 DH VENDUE,1999,Casablanca,Particulier,Seconde,236.395 km,Diesel,Automatique,1999,non,non,Diesel,9 cv,178 ch,Bleu,Excellent,manuelle,"Radio, CD, MP3",Electrique AV/AR,non,non,non,non,non,non,non,non,oui,oui,non,non,non,non,non,non,non,oui,non,Cuir,non,non,oui,oui,non,Rigide,oui,non,non,non,oui,non,non,non,non,non,non,non
73,MERCEDES,Classe C 2015,220 d AMG line Plus,480.000 DH VENDUE,2015,Rabat,Particulier,Première,48.000 km,Diesel,Automatique,2015,oui,oui,Diesel,9 cv,170 ch,Noir,Comme neuve,auto. Bi-zone,"Radio CD, DVD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,Arrière,oui,oui,oui,oui,oui,Cuir,oui,oui,oui,non,oui,Panoramique ouvrant,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui
74,MERCEDES,Classe C 2011,Autre version,180.000 DH VENDUE,2011,Kénitra,Particulier,Première,170.000 km,Diesel,Automatique,2011,oui,oui,Diesel,9 cv,-,Beige,Excellent,auto.,"Radio, CD, SD",Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,non,Cuir,non,oui,non,non,non,Panoramique,oui,oui,oui,non,oui,oui,oui,oui,non,non,non,oui
75,MERCEDES,Classe C 2014,180 d,255.000 DH VENDUE,2014,Agadir,Particulier,Seconde,89.348 km,Diesel,Automatique,2014,non,oui,Diesel,9 cv,-,Blanc,Excellent,auto. Bi-zone,"Radio CD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,non,non,oui,non,non,non,non,non,Arrière,non,oui,non,non,oui,Similicuir,non,oui,non,non,non,Rigide,non,oui,oui,oui,non,non,non,non,non,non,non,non
76,MERCEDES,GLA 2016,200 d DCT Urban,265.000 DH VENDUE,2016,Casablanca,Particulier,Seconde,67.000 km,Diesel,Automatique,2016,non,oui,Diesel,9 cv,136 ch,Gris,Excellent,auto.,"Radio CD, SD, USB",Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,oui,Arrière,oui,oui,oui,oui,oui,Similicuir,oui,oui,oui,oui,oui,Panoramique,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,non
77,MERCEDES,Classe B 2018,180 d BVA Urban,210.000 DH VENDUE,2018,Errachidia,Particulier,Première,12.500 km,Diesel,Automatique,2018,oui,non,Diesel,6 cv,109 ch,Noir,Comme neuve,auto.,"Radio CD, SD, USB",Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,Arrière,oui,oui,non,oui,oui,Similicuir,oui,oui,oui,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non
78,MERCEDES,190 1984,2.0 D,38.000 DH VENDUE,1984,Agadir,Particulier,Seconde,210.000 km,Diesel,Automatique,1984,non,oui,Diesel,-,8 ch,Gris,Bon,non,Radio,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Tissu,non,non,non,non,non,Rigide,non,non,non,non,non,non,non,non,non,non,non,non
79,MERCEDES,Classe C 2015,220 CDI Bluetec Classic,275.000 DH VENDUE,2015,Salé,Particulier,Seconde,88.000 km,Diesel,Automatique,2015,non,non,Diesel,9 cv,170 ch,Noir,Comme neuve,non,"Radio, USB, SD",Electrique AV/AR,Conducteur et Passager,non,oui,non,oui,oui,oui,non,oui,oui,oui,oui,non,non,non,non,non,oui,non,Tissu,non,oui,non,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,oui
80,MERCEDES,Classe C 2008,220 d,140.000 DH VENDUE,2008,Khouribga,Particulier,Seconde,300.000 km,Diesel,Automatique,2008,non,non,Diesel,9 cv,170 ch,Bleu ciel,Bon,auto. Bi-zone,"Radio CD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,non,oui,oui,oui,non,oui,oui,non,Arrière,oui,oui,oui,oui,oui,Tissu,non,oui,oui,oui,non,Rigide,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,non
81,MERCEDES,CLA Coupé 2017,Autre version,470.000 DH VENDUE,2017,Casablanca,Particulier,Première,34.611 km,Diesel,Automatique,2017,oui,oui,Diesel,12 cv,12 ch,Gris foncé,Comme neuve,manuelle,"Radio CD, DVD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,non,oui,non,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,non,Cuir,non,oui,oui,oui,non,Rigide,oui,oui,oui,non,oui,non,non,oui,non,non,non,oui
82,MERCEDES,Classe C 2002,220 CDI,88.000 DH VENDUE,2002,Meknès,Particulier,Seconde,236.000 km,Diesel,Automatique,2002,non,oui,Diesel,17 cv,9 ch,Gris clair,Excellent,auto. Multi-zone,"Radio CD, DVD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,oui,oui,oui,non,oui,non,oui,oui,non,oui,oui,oui,oui,non,Tissu,oui,oui,oui,oui,oui,Rigide,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui
83,MERCEDES,Classe A 2013,180 d,200.000 DH VENDUE,2013,Rabat,Particulier,Seconde,98.000 km,Diesel,Automatique,2013,non,non,Diesel,6 cv,116 ch,Noir,Comme neuve,manuelle,"Radio, CD, USB",Electrique AV/AR,non,non,non,oui,oui,oui,oui,non,non,non,non,non,non,Arrière,non,oui,non,oui,oui,Cuir,non,non,non,non,non,Rigide,oui,oui,oui,oui,non,non,oui,non,non,non,non,non
84,MERCEDES,Classe C 2011,200 d,150.000 DH VENDUE,2011,Agadir,Particulier,Seconde,199.000 km,Diesel,Automatique,2011,non,non,Diesel,9 cv,150 ch,Noir,Excellent,auto. Bi-zone,"Radio, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,Arrière,oui,oui,non,oui,oui,Similicuir,non,oui,non,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui
85,MERCEDES,CLK 1998,200 Coupé Elegance,35.000 DH VENDUE,1998,Marrakech,Particulier,Seconde,280.000 km,Essence,Automatique,1998,non,oui,Essence,11 cv,150 ch,Bleu foncé,Bon,manuelle,"Radio, CD",Electrique AV/AR,Conducteur,oui,non,non,non,non,non,non,oui,non,oui,non,non,non,non,non,non,oui,non,Tissu,oui,non,non,non,non,Ouvrant,oui,oui,oui,non,oui,non,non,non,non,non,non,non
86,MERCEDES,Classe E 2018,Autre version,0 DH VENDUE,2018,Rabat,Particulier,Première,950.000 km,Diesel,Automatique,2018,oui,non,Diesel,-,-,Bleu foncé,Excellent,non,"Radio CD, MP3, USB",-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Cuir,non,non,non,non,non,Rigide,non,non,non,non,non,non,non,oui,non,non,non,non
87,MERCEDES,Classe V 2011,Autre version,250.000 DH VENDUE,2011,Casablanca,Particulier,Seconde,211.000 km,,Automatique,2011,non,oui,,-,185 ch,-,-,non,-,-,non,oui,non,oui,oui,non,oui,oui,non,non,non,oui,oui,non,oui,oui,oui,oui,non,-,oui,non,non,non,oui,Rigide,oui,oui,oui,non,non,non,oui,non,non,non,non,non
88,MERCEDES,Classe C 1995,250 CDI Elegance,62.000 DH VENDUE,1995,Agadir,Particulier,Seconde,278.000 km,Diesel,Automatique,1995,non,oui,Diesel,10 cv,-,Marron,Très bon,manuelle,"Radio, CD, MP3",Electrique AV/AR,non,oui,non,non,non,non,non,non,oui,non,non,non,non,non,non,non,non,oui,non,Tissu,oui,non,non,non,non,Rigide,oui,oui,non,non,non,oui,non,non,non,non,non,oui
89,MERCEDES,Classe B 2006,170 Classic,75.000 DH VENDUE,2006,Rabat,Particulier,Seconde,225.000 km,Essence,Automatique,2006,non,non,Essence,10 cv,116 ch,Noir,Très bon,manuelle,"Radio, CD",Electrique AV/AR,non,oui,non,non,oui,non,oui,non,non,non,oui,non,oui,non,non,non,non,oui,non,Similicuir,oui,oui,non,non,non,Rigide,oui,oui,oui,non,oui,oui,oui,non,non,non,non,oui
90,MERCEDES,Classe C 2004,200 d,120.000 DH VENDUE,2004,Rabat,Particulier,Seconde,350.000 km,Diesel,Automatique,2004,non,oui,Diesel,9 cv,122 ch,Bleu,Excellent,auto. Bi-zone,"Radio, CD",Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,non,oui,non,oui,non,oui,oui,oui,Arrière,non,non,non,oui,oui,Tissu,non,non,non,non,non,Rigide,oui,oui,oui,oui,oui,oui,non,non,oui,non,non,non
91,MERCEDES,Classe C 2015,Autre version,120.000 DH VENDUE,2015,Casablanca,Particulier,Première,94.000 km,Diesel,Automatique,2015,oui,oui,Diesel,8 cv,-,Gris clair,Excellent,auto.,"Radio CD, DVD, SD, USB",-,Conducteur et Passager,non,oui,oui,oui,oui,oui,oui,non,non,non,non,non,non,non,oui,oui,non,non,Cuir,non,non,non,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui
92,MERCEDES,Classe C 2018,220 d AMG line,160.000 DH VENDUE,2018,Dakhla,Particulier,Seconde,50.456 km,Diesel,Automatique,2018,non,non,Diesel,8 cv,194 ch,Noir,Comme neuve,auto. Bi-zone,"Radio, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,Avant et Arrière,oui,oui,non,non,oui,Similicuir,oui,oui,oui,non,non,Panoramique ouvrant,non,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui
93,MERCEDES,Classe C 2007,220 CDI,95.000 DH VENDUE,2007,Mohammadia,Particulier,Première,126.000 km,Diesel,Automatique,2007,oui,oui,Diesel,9 cv,150 ch,Noir,Excellent,auto.,"Radio CD, DVD, SD, USB",Electrique AV/AR,Conducteur,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,non,Cuir,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui
94,MERCEDES,Classe C 2005,220 CDI,118.000 DH VENDUE,2005,Casablanca,Particulier,Seconde,199.000 km,Diesel,Automatique,2005,non,non,Diesel,-,-,Gris clair,Excellent,auto. Bi-zone,"Radio, CD, DVD",-,non,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,non,Cuir,non,non,non,non,non,Rigide,oui,oui,oui,oui,oui,oui,non,non,oui,non,non,non
95,MERCEDES,Classe A 2006,200 d,75.000 DH VENDUE,2006,Casablanca,Particulier,Première,90.000 km,Essence,Automatique,2006,oui,non,Essence,8 cv,136 ch,Noir,Très bon,auto.,"Radio, CD, USB",Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,Arrière,oui,oui,non,non,oui,Similicuir / Tissu,non,oui,non,non,non,Rigide,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,non
96,MERCEDES,Classe C 2012,Autre version,225.000 DH VENDUE,2012,Rabat,Particulier,Seconde,167.000 km,Diesel,Automatique,2012,non,oui,Diesel,9 cv,150 ch,Gris foncé,Excellent,auto. Bi-zone,"Radio, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,Avant et Arrière,oui,oui,oui,oui,oui,Cuir / Tissu,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,oui
97,MERCEDES,Classe C 2011,220 d,189.000 DH VENDUE,2011,Tanger,Particulier,Seconde,121.000 km,Diesel,Automatique,2011,non,non,Diesel,9 cv,170 ch,Noir,Très bon,auto. Bi-zone,"Radio, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,Arrière,oui,oui,oui,oui,oui,Similicuir,oui,oui,oui,non,non,Ouvrant,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,non
98,MERCEDES,Classe B 2010,180 CDI Classic Sport,125.000 DH VENDUE,2010,Rabat,Particulier,Seconde,174.000 km,Diesel,Automatique,2010,non,non,Diesel,8 cv,-,Noir,Excellent,non,"Radio, CD",Electrique AV,non,oui,non,non,oui,oui,oui,non,non,non,non,oui,non,non,non,non,non,oui,non,Tissu,non,non,non,non,non,Rigide,oui,oui,non,oui,non,non,oui,non,non,non,non,non
99,MERCEDES,CLA Coupé 2014,220 CDI,265.000 DH VENDUE,2014,Casablanca,Particulier,Première,87.200 km,Diesel,Automatique,2014,oui,non,Diesel,8 cv,-,Blanc,Excellent,auto.,"Radio CD, MP3, USB",Electrique AV/AR,Conducteur,oui,oui,oui,oui,non,oui,non,oui,oui,non,oui,non,non,oui,oui,non,oui,non,Similicuir,non,non,non,non,non,Rigide,oui,oui,oui,non,oui,non,oui,oui,non,non,non,non
100,MERCEDES,Classe E 2010,350 d Avantgarde,230.000 DH VENDUE,2010,Casablanca,Particulier,Première,260.000 km,Diesel,Automatique,2010,oui,non,Diesel,12 cv,350 ch,Bordeau,Excellent,auto. Bi-zone,"Radio, CD, MP3",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,Avant et Arrière,oui,oui,non,oui,oui,Cuir,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui
101,MERCEDES,Classe C 2015,Autre version,255.000 DH VENDUE,2015,Casablanca,Particulier,Seconde,91.000 km,Diesel,Automatique,2015,non,non,Diesel,6 cv,116 ch,Noir,Excellent,auto. Multi-zone,"Radio CD, MP3, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,non,non,non,oui,non,oui,non,Tissu,oui,oui,oui,non,non,Rigide,oui,oui,oui,oui,oui,non,oui,non,non,non,non,oui
102,MERCEDES,Classe S 2001,Autre version,40.000 DH VENDUE,2001,Berrechid,Particulier,Seconde,256.000 km,Diesel,Automatique,2001,non,non,Diesel,-,10 ch,Noir,Très bon,auto. Bi-zone,"Radio, CD, MP3",-,non,non,non,non,oui,non,non,non,oui,non,non,non,non,non,non,non,non,oui,non,Cuir,non,oui,non,oui,non,Rigide,oui,oui,non,oui,oui,oui,oui,non,non,non,non,oui
103,MERCEDES,190 1992,2.0 D,65.000 DH VENDUE,1992,El Jadida,Particulier,Seconde,270.000 km,Diesel,Automatique,1992,non,oui,Diesel,8 cv,8 ch,Rouge,Très bon,non,Radio,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Tissu,non,non,non,non,non,Ouvrant,non,oui,non,non,non,non,non,non,non,non,non,oui
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,MERCEDES,Classe E 2016,220 d DCT Avantgarde,355.000 DH VENDUE,2016,Rabat,Particulier,Première,40.000 km,Diesel,Automatique,2016,oui,non,Diesel,8 cv,194 ch,Noir,Comme neuve,auto. Bi-zone,"Radio CD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,Avant et Arrière,oui,oui,non,oui,oui,Cuir,oui,oui,oui,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui
106,MERCEDES,Classe A 2016,160 d Style,250.000 DH VENDUE,2016,Rabat,Particulier,Première,44.000 km,Diesel,Automatique,2016,oui,non,Diesel,6 cv,90 ch,Blanc,Excellent,manuelle,"Radio, CD, MP3",Electrique AV/AR,non,non,oui,oui,oui,oui,oui,non,non,non,non,non,non,non,oui,oui,non,oui,non,Cuir / Tissu,non,non,non,non,non,Rigide,oui,oui,oui,non,oui,oui,oui,oui,non,non,non,non
107,MERCEDES,Classe C 2003,220 CDI,110.000 DH VENDUE,2003,Rabat,Particulier,Seconde,255.000 km,Diesel,Automatique,2003,non,oui,Diesel,9 cv,-,Gris foncé,Très bon,auto. Bi-zone,"Radio, CD",Electrique AV/AR,Conducteur et Passager,non,non,oui,oui,oui,oui,non,non,non,non,non,non,non,non,non,non,oui,non,Tissu,non,non,non,non,non,Rigide,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui
108,MERCEDES,Classe B 2015,Autre version,245.000 DH VENDUE,2015,Casablanca,Particulier,Première,57.000 km,Diesel,Automatique,2015,oui,oui,Diesel,7 cv,-,Gris,Comme neuve,auto. Bi-zone,"Radio, CD, MP3",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,non,non,non,non,non,oui,non,oui,non,non,oui,non,Cuir,oui,oui,oui,non,non,Panoramique ouvrant,oui,oui,non,non,non,non,non,oui,oui,oui,non,non
109,MERCEDES,Classe C 2015,220 CDI Bluetec Avantgarde,340.000 DH VENDUE,2015,Casablanca,Particulier,Seconde,60.000 km,Diesel,Automatique,2015,non,non,Diesel,-,-,Noir,Excellent,auto. Bi-zone,"Radio CD, SD, USB",Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,non,non,oui,non,oui,non,Cuir,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,oui,oui,non,non,oui,non,non,non
110,MERCEDES,Classe S 2008,Autre version,220.000 DH VENDUE,2008,Rabat,Particulier,Seconde,170.000 km,Essence,Automatique,2008,non,non,Essence,-,-,Noir,Très bon,auto. Tri-zone,"Radio, CD, MP3",Electrique AV/AR,Conducteur et Passager,non,non,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,non,non,non,non,Cuir,non,non,oui,non,non,Ouvrant,oui,oui,oui,non,oui,non,oui,non,non,non,non,oui
111,MERCEDES,Classe B 2006,180 d Urban,105.000 DH VENDUE,2006,Tanger,Particulier,Seconde,200.000 km,Diesel,Manuelle,2006,non,oui,Diesel,8 cv,109 ch,Gris,Très bon,auto.,"Radio CD, DVD, SD",Electrique AV/AR,non,oui,non,non,oui,oui,oui,non,oui,non,non,oui,oui,Arrière,non,oui,non,oui,oui,Tissu,non,oui,non,non,non,Rigide,oui,oui,oui,non,non,non,oui,non,non,non,non,non
112,MERCEDES,Classe C 2010,Autre version,185.000 DH VENDUE,2010,Casablanca,Particulier,Seconde,120.000 km,Diesel,Automatique,2010,non,oui,Diesel,-,8 ch,Bleu foncé,Excellent,auto. Bi-zone,"Radio CD, MP3, SD",Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,oui,oui,non,oui,non,non,non,non,non,non,oui,non,oui,non,Alcantara / Tissu,oui,oui,oui,non,non,Panoramique ouvrant,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui
